Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi);Livello Idrometrico Sensore 3145 [m] (Passo Ripe)
06/01/2024 19:30;0;0;0,2;0;  36.00;0,5;0,76;1,18;0,71;0,52;-0,79
06/01/2024 20:00;0;0;0;0;  36.00;0,5;0,75;1,18;0,69;0,55;-0,8
06/01/2024 20:30;0;0;0;0;  36.00;0,5;0,75;1,19;0,68;0,58;-0,79
06/01/2024 21:00;0;0;0;0;  36.00;0,5;0,76;1,17;0,69;0,61;-0,79
06/01/2024 21:30;0;0;0;0;  36.00;0,5;0,75;1,18;0,7;0,65;-0,79
06/01/2024 22:00;0;0;0;0,2;  36.00;0,5;0,75;1,18;0,67;0,64;-0,8
06/01/2024 22:30;0,2;0,2;0,2;0,2;  36.00;0,49;0,76;1,19;0,69;0,61;-0,8
06/01/2024 23:00;0,6;1;0,2;0,2;  36.00;0,5;0,76;1,19;0,7;0,64;-0,79
06/01/2024 23:30;0;1,2;0,4;0,8;  36.00;0,5;0,75;1,18;0,7;0,69;-0,83
07/01/2024 00:00;0,2;0,4;0,4;0,2;  36.00;0,51;0,76;1,18;0,7;0,71;-0,82
07/01/2024 00:30;0;0;0,2;0,2;  36.00;0,51;0,76;1,18;0,71;0,75;-0,83
07/01/2024 01:00;0;0,2;0;0,2;  36.00;0,51;0,76;1,18;0,7;0,79;-0,83
07/01/2024 01:30;0;0;0;0;  36.00;0,5;0,76;1,18;0,7;0,78;-0,83
07/01/2024 02:00;0;0;0,2;0;  36.00;0,5;0,77;1,18;0,7;0,77;-0,83
07/01/2024 02:30;0,4;0;0,2;0,2;  36.00;0,5;0,77;1,18;0,71;0,8;-0,81
07/01/2024 03:00;0,2;0,4;0,4;0,4;  36.00;0,51;0,76;1,18;0,69;0,86;-0,82
07/01/2024 03:30;0,6;0,4;0,6;0,4;  36.00;0,51;0,77;1,18;0,71;0,83;-0,81
07/01/2024 04:00;0,8;0,6;0,4;0,6;  36.00;0,52;0,78;1,19;0,71;0,91;-0,81
07/01/2024 04:30;0,6;0,4;0,2;0,4;  36.00;0,52;0,78;1,18;0,71;0,92;-0,81
07/01/2024 05:00;0,4;0,8;0,4;0,2;  36.00;0,51;0,78;1,19;0,71;0,9;-0,82
07/01/2024 05:30;0,6;1,8;0,4;1,4;  36.00;0,51;0,78;1,19;0,72;1,02;-0,8
07/01/2024 06:00;0,6;2,4;1;1;  36.00;0,51;0,79;1,19;0,72;1,02;-0,81
07/01/2024 06:30;0,6;0,8;1,2;2,2;  36.00;0,52;0,79;1,22;0,72;0,93;-0,8
07/01/2024 07:00;1;0,2;1,6;1,2;  36.00;0,53;0,8;1,23;0,72;0,96;-0,8
07/01/2024 07:30;1,2;0,2;0,2;0,2;  36.00;0,54;0,81;1,21;0,71;0,97;-0,79
07/01/2024 08:00;1,8;0;0,2;0;  36.00;0,53;0,83;1,22;0,72;0,99;-0,78
07/01/2024 08:30;1,2;0;0;0;  36.00;0,52;0,82;1,2;0,71;0,9;-0,78
07/01/2024 09:00;1;0;0,2;0;  36.00;0,53;0,84;1,2;0,71;0,93;-0,78
07/01/2024 09:30;0,6;0;0;0;  36.00;0,52;0,83;1,22;0,74;0,84;-0,77
07/01/2024 10:00;0;0;0;0;  36.00;0,52;0,82;1,21;0,74;0,89;-0,79
07/01/2024 10:30;0;0;0;0;  38.00;0,52;0,82;1,2;0,73;0,76;-0,79
07/01/2024 11:00;0;0;0;0;  41.00;0,56;0,81;1,2;0,75;0,82;-0,8
07/01/2024 11:30;0;0;0;0;  42.00;0,56;0,81;1,2;0,73;0,75;-0,8
07/01/2024 12:00;0;0;0;0;  42.00;0,55;0,81;1,21;0,74;0,76;-0,8
07/01/2024 12:30;0;0;0;0;  42.00;0,54;0,81;1,19;0,75;0,67;-0,81
07/01/2024 13:00;0;0;0;0;  42.00;0,54;0,82;1,2;0,74;0,73;-0,81
07/01/2024 13:30;0;0;0;0;  42.00;0,53;0,81;1,2;0,74;0,66;-0,81
07/01/2024 14:00;0;0;0;0;  42.00;0,53;0,8;1,2;0,75;0,68;-0,82
07/01/2024 14:30;0,2;0;0;0;  42.00;0,52;0,81;1,21;0,77;0,63;-0,82
07/01/2024 15:00;0;0;0;0;  42.00;0,52;0,8;1,21;0,76;0,64;-0,83
07/01/2024 15:30;0;0;0;0;  42.00;0,52;0,79;1,21;0,76;0,59;-0,83
07/01/2024 16:00;0;0;0;0;  42.00;0,52;0,8;1,21;0,76;0,57;-0,82
07/01/2024 16:30;0;0;0;0;  42.00;0,53;0,8;1,21;0,75;0,62;-0,82
07/01/2024 17:00;0;0,4;0;0;  43.00;0,53;0,8;1,21;0,74;0,6;-0,81
07/01/2024 17:30;0,4;1,2;0;0,8;  42.00;0,52;0,79;1,2;0,75;0,6;-0,81
07/01/2024 18:00;0,2;1;0,8;1,8;  42.00;0,52;0,8;1,21;0,77;0,65;-0,79
07/01/2024 18:30;0,8;0,2;1,2;0,6;  43.00;0,54;0,81;1,21;0,78;0,66;-0,79
07/01/2024 19:00;1,8;0,4;0,6;0,6;  43.00;0,55;0,81;1,21;0,8;0,68;-0,8
07/01/2024 19:30;0,8;0;0,2;0,4;  44.00;0,54;0,81;1,22;0,78;0,69;-0,79
07/01/2024 20:00;0,4;0;0,2;0;  44.00;0,53;0,81;1,21;0,77;0,69;-0,8
07/01/2024 20:30;0,4;0;0,2;0,2;  44.00;0,53;0,81;1,21;0,76;0,7;-0,79
07/01/2024 21:00;0,4;0,2;0;0;  44.00;0,53;0,83;1,22;0,76;0,75;-0,79
07/01/2024 21:30;0,6;0,2;0,4;0,2;  44.00;0,53;0,83;1,22;0,76;0,75;-0,79
07/01/2024 22:00;0,8;0,2;0,6;0,4;  45.00;0,53;0,84;1,21;0,76;0,73;-0,79
07/01/2024 22:30;0,6;0,2;0,2;0,2;  45.00;0,54;0,83;1,22;0,76;0,75;-0,79
07/01/2024 23:00;0,6;0,2;0,4;0,4;  45.00;0,54;0,83;1,22;0,76;0,75;-0,79
07/01/2024 23:30;0,2;0;0,2;0;  45.00;0,54;0,83;1,22;0,76;0,72;-0,79
08/01/2024 00:00;0,2;0,4;0,2;0,2;  45.00;0,54;0,82;1,22;0,76;0,69;-0,8
08/01/2024 00:30;0,6;0,2;0,4;0,2;  45.00;0,54;0,82;1,23;0,75;0,74;-0,79
08/01/2024 01:00;0,2;0,2;0,4;0,4;  45.00;0,54;0,82;1,23;0,76;0,7;-0,79
08/01/2024 01:30;1,2;0,2;0,2;0,2;  45.00;0,53;0,82;1,23;0,77;0,71;-0,79
08/01/2024 02:00;1;0,2;0,4;0,4;  45.00;0,54;0,83;1,23;0,78;0,72;-0,79
08/01/2024 02:30;0,4;0;0,2;0,4;  45.00;0,55;0,82;1,22;0,78;0,74;-0,78
08/01/2024 03:00;0,4;0;0;0,2;  45.00;0,54;0,82;1,23;0,78;0,74;-0,78
08/01/2024 03:30;0,2;0;0,2;0,2;  45.00;0,54;0,82;1,22;0,78;0,74;-0,79
08/01/2024 04:00;0;0;0;0;  45.00;0,53;0,82;1,23;0,77;0,77;-0,79
08/01/2024 04:30;0;0;0;0;  45.00;0,53;0,82;1,24;0,77;0,81;-0,78
08/01/2024 05:00;0;0;0;0;  45.00;0,53;0,82;1,22;0,77;0,81;-0,79
08/01/2024 05:30;0;0;0;0;  45.00;0,53;0,82;1,23;0,77;0,8;-0,79
08/01/2024 06:00;0;0;0;0;  45.00;0,54;0,83;1,23;0,77;0,85;-0,79
08/01/2024 06:30;0;0;0;0;  45.00;0,55;0,83;1,23;0,77;0,87;-0,79
08/01/2024 07:00;0;0;0;0;  45.00;0,54;0,83;1,24;0,79;0,86;-0,79
08/01/2024 07:30;0;0;0;0;  44.00;0,54;0,82;1,23;0,77;0,85;-0,79
08/01/2024 08:00;0;0;0;0;  44.00;0,54;0,82;1,23;0,77;0,88;-0,79
08/01/2024 08:30;0;0;0;0;  44.00;0,54;0,82;1,23;0,78;0,84;-0,79
08/01/2024 09:00;0;0,2;0;0,6;  44.00;0,54;0,82;1,23;0,78;0,86;-0,78
08/01/2024 09:30;0,2;0;0;0;  44.00;0,54;0,83;1,22;0,78;0,87;-0,78
08/01/2024 10:00;0;0;0;0,2;  44.00;0,54;0,83;1,23;0,77;0,78;-0,78
08/01/2024 10:30;0;0;0;0;  44.00;0,54;0,82;1,23;0,76;0,78;-0,79
08/01/2024 11:00;0;0;0;0,2;  44.00;0,54;0,82;1,23;0,76;0,75;-0,79
08/01/2024 11:30;0;0;0;0;  44.00;0,54;0,83;1,23;0,77;0,73;-0,78
08/01/2024 12:00;0;0,2;0;0,2;  44.00;0,54;0,82;1,23;0,77;0,68;-0,78
08/01/2024 12:30;0,2;0;0;0;  44.00;0,54;0,82;1,24;0,76;0,69;-0,78
08/01/2024 13:00;0;0;0;0;  44.00;0,54;0,82;1,24;0,77;0,59;-0,78
08/01/2024 13:30;0;0;0;0;  45.00;0,54;0,83;1,24;0,77;0,57;-0,79
08/01/2024 14:00;0;0;0;0;  44.00;0,53;0,83;1,25;0,78;0,53;-0,78
08/01/2024 14:30;0,2;0;0;0,2;  44.00;0,53;0,83;1,25;0,78;0,5;-0,78
08/01/2024 15:00;0;0;0,2;0;  45.00;0,53;0,81;1,24;0,77;0,5;-0,78
08/01/2024 15:30;0,4;0;0;0;  45.00;0,53;0,82;1,25;0,76;0,46;-0,78
08/01/2024 16:00;0,2;0;0;0;  45.00;0,53;0,82;1,25;0,77;0,47;-0,78
08/01/2024 16:30;0;0;0;0;  44.00;0,53;0,81;1,26;0,76;0,44;-0,78
08/01/2024 17:00;0,2;0;0;0;  44.00;0,53;0,82;1,25;0,77;0,46;-0,77
08/01/2024 17:30;0;0;0;0;  45.00;0,53;0,83;1,25;0,76;0,46;-0,77
08/01/2024 18:00;0;0;0;0;  45.00;0,53;0,82;1,25;0,77;0,46;-0,77
08/01/2024 18:30;0;0;0;0;  45.00;0,53;0,82;1,26;0,78;0,47;-0,76
08/01/2024 19:00;0;0;0;0;  44.00;0,53;0,82;1,26;0,77;0,48;-0,76
08/01/2024 19:30;0;0;0;0;  45.00;0,53;0,83;1,26;0,77;0,5;-0,76
08/01/2024 20:00;0;0;0;0;  44.00;0,53;0,83;1,26;0,76;0,54;-0,76
08/01/2024 20:30;0;0;0;0;  44.00;0,52;0,83;1,26;0,77;0,54;-0,76
08/01/2024 21:00;0;0;0;0;  44.00;0,52;0,83;1,25;0,75;0,6;-0,77
08/01/2024 21:30;0;0;0;0;  44.00;0,52;0,83;1,26;0,76;0,58;-0,76
08/01/2024 22:00;0;0;0;0;  45.00;0,52;0,83;1,25;0,75;0,59;-0,76
08/01/2024 22:30;0;0;0;0;  44.00;0,52;0,83;1,26;0,75;0,59;-0,76
08/01/2024 23:00;0;0;0;0;  44.00;0,52;0,83;1,24;0,77;0,61;-0,77
08/01/2024 23:30;0;0;0;0;  44.00;0,52;0,83;1,25;0,75;0,56;-0,78
09/01/2024 00:00;0;0;0;0;  44.00;0,52;0,83;1,25;0,74;0,61;-0,77
09/01/2024 00:30;0;0;0;0;  44.00;0,52;0,83;1,25;0,74;0,61;-0,77
09/01/2024 01:00;0;0;0;0;  44.00;0,52;0,83;1,25;0,75;0,57;-0,76
09/01/2024 01:30;0;0;0;0;  44.00;0,52;0,83;1,24;0,77;0,6;-0,77
09/01/2024 02:00;0;0;0;0;  44.00;0,52;0,83;1,25;0,75;0,56;-0,77
09/01/2024 02:30;0;0;0;0;  44.00;0,52;0,82;1,25;0,76;0,61;-0,77
09/01/2024 03:00;0;0;0;0;  44.00;0,52;0,82;1,24;0,75;0,6;-0,77
09/01/2024 03:30;0;0;0;0;  44.00;0,52;0,81;1,24;0,75;0,61;-0,78
09/01/2024 04:00;0;0;0;0;  44.00;0,52;0,82;1,24;0,75;0,63;-0,78
09/01/2024 04:30;0;0;0;0;  44.00;0,52;0,81;1,23;0,75;0,64;-0,78
09/01/2024 05:00;0;0;0;0;  44.00;0,52;0,81;1,23;0,74;0,7;-0,78
09/01/2024 05:30;0;0;0;0;  44.00;0,52;0,82;1,24;0,72;0,67;-0,78
09/01/2024 06:00;0;0;0;0;  44.00;0,52;0,82;1,24;0,77;0,71;-0,78
09/01/2024 06:30;0;0;0;0;  44.00;0,52;0,8;1,24;0,74;0,74;-0,79
09/01/2024 07:00;0;0;0;0;  44.00;0,52;0,81;1,24;0,75;0,76;-0,79
09/01/2024 07:30;0;0;0;0;  44.00;0,52;0,81;1,23;0,73;0,77;-0,78
09/01/2024 08:00;0;0;0;0;  44.00;0,52;0,81;1,24;0,73;0,8;-0,77
09/01/2024 08:30;0;0;0;0;  44.00;0,52;0,81;1,23;0,74;0,74;-0,78
09/01/2024 09:00;0;0;0;0;  44.00;0,52;0,8;1,23;0,73;0,79;-0,78
09/01/2024 09:30;0;0;0;0;  44.00;0,51;0,81;1,23;0,75;0,75;-0,79
09/01/2024 10:00;0;0;0;0;  44.00;0,52;0,8;1,22;0,75;0,74;-0,78
09/01/2024 10:30;0;0;0;0;  44.00;0,52;0,8;1,24;0,73;0,68;-0,79
09/01/2024 11:00;0;0;0;0;  44.00;0,51;0,8;1,22;0,73;0,63;-0,79
09/01/2024 11:30;0;0;0;0;  44.00;0,51;0,8;1,23;0,73;0,56;-0,79
09/01/2024 12:00;0;0;0;0;  44.00;0,51;0,8;1,22;0,73;0,51;-0,8
09/01/2024 12:30;0;0;0;0;  44.00;0,52;0,8;1,23;0,73;0,47;-0,8
09/01/2024 13:00;0;0;0;0;  44.00;0,51;0,8;1,23;0,72;0,4;-0,8
09/01/2024 13:30;0;0;0;0;  44.00;0,51;0,8;1,23;0,74;0,33;-0,8
09/01/2024 14:00;0;0;0;0;  44.00;0,52;0,8;1,23;0,74;0,29;-0,8
09/01/2024 14:30;0;0;0;0;  44.00;0,52;0,8;1,22;0,74;0,28;-0,8
09/01/2024 15:00;0;0;0;0;  44.00;0,51;0,79;1,22;0,73;0,23;-0,8
09/01/2024 15:30;0;0;0;0;  44.00;0,51;0,8;1,22;0,72;0,18;-0,8
09/01/2024 16:00;0;0;0;0;  44.00;0,51;0,8;1,22;0,74;0,15;-0,8
09/01/2024 16:30;0;0;0;0;  44.00;0,52;0,79;1,22;0,75;0,15;-0,8
09/01/2024 17:00;0;0;0;0;  44.00;0,51;0,79;1,22;0,74;0,14;-0,79
09/01/2024 17:30;0;0;0;0;  44.00;0,51;0,79;1,22;0,73;0,17;-0,79
09/01/2024 18:00;0;0;0;0;  44.00;0,51;0,8;1,23;0,74;0,16;-0,8
09/01/2024 18:30;0;0;0;0;  44.00;0,52;0,79;1,22;0,73;0,18;-0,79
09/01/2024 19:00;0;0;0;0;  44.00;0,51;0,8;1,22;0,74;0,21;-0,79
09/01/2024 19:30;0;0;0;0;  44.00;0,51;0,78;1,22;0,74;0,25;-0,79
09/01/2024 20:00;0;0;0;0;  44.00;0,51;0,79;1,23;0,73;0,28;-0,79
09/01/2024 20:30;0;0;0;0;  43.00;0,51;0,78;1,22;0,72;0,33;-0,8
09/01/2024 21:00;0;0;0;0;  43.00;0,51;0,79;1,22;0,75;0,37;-0,79
09/01/2024 21:30;0;0;0;0;  43.00;0,51;0,79;1,22;0,73;0,37;-0,8
09/01/2024 22:00;0;0;0;0;  43.00;0,51;0,79;1,21;0,73;0,39;-0,8
09/01/2024 22:30;0;0;0;0;  43.00;0,51;0,79;1,22;0,73;0,43;-0,82
09/01/2024 23:00;0;0;0;0;  43.00;0,51;0,79;1,23;0,72;0,44;-0,82
09/01/2024 23:30;0;0;0;0;  43.00;0,51;0,79;1,23;0,73;0,48;-0,81
10/01/2024 00:00;0;0;0;0;  43.00;0,51;0,78;1,23;0,73;0,51;-0,81
10/01/2024 00:30;0;0;0;0;  43.00;0,51;0,79;1,21;0,74;0,49;-0,79
10/01/2024 01:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,48;-0,8
10/01/2024 01:30;0;0;0;0;  43.00;0,51;0,79;1,23;0,73;0,48;-0,8
10/01/2024 02:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,51;-0,79
10/01/2024 02:30;0;0;0;0;  43.00;0,51;0,79;1,22;0,73;0,51;-0,81
10/01/2024 03:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,51;-0,81
10/01/2024 03:30;0;0;0;0;  43.00;0,51;0,78;1,22;0,74;0,56;-0,81
10/01/2024 04:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,52;-0,8
10/01/2024 04:30;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,58;-0,79
10/01/2024 05:00;0;0;0;0;  43.00;0,51;0,77;1,21;0,73;0,6;-0,8
10/01/2024 05:30;0;0;0;0;  43.00;0,51;0,78;1,22;0,72;0,61;-0,79
10/01/2024 06:00;0;0;0;0;  43.00;0,51;0,79;1,23;0,72;0,63;-0,79
10/01/2024 06:30;0;0;0;0;  42.00;0,51;0,79;1,23;0,74;0,67;-0,79
10/01/2024 07:00;0;0;0;0;  42.00;0,51;0,78;1,22;0,72;0,67;-0,78
10/01/2024 07:30;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,73;-0,8
10/01/2024 08:00;0;0;0;0;  42.00;0,51;0,79;1,22;0,73;0,7;-0,79
10/01/2024 08:30;0;0;0;0;  42.00;0,51;0,78;1,22;0,73;0,73;-0,8
10/01/2024 09:00;0;0;0;0;  42.00;0,51;0,78;1,22;0,73;0,69;-0,8
10/01/2024 09:30;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,7;-0,8
10/01/2024 10:00;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,67;-0,8
10/01/2024 10:30;0;0;0;0;  42.00;0,51;0,78;1,22;0,73;0,64;-0,81
10/01/2024 11:00;0;0;0;0;  42.00;0,51;0,78;1,21;0,73;0,61;-0,82
10/01/2024 11:30;0;0;0;0;  42.00;0,51;0,78;1,21;0,73;0,56;-0,81
10/01/2024 12:00;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,5;-0,82
10/01/2024 12:30;0;0;0;0;  42.00;0,51;0,78;1,21;0,73;0,42;-0,82
10/01/2024 13:00;0;0;0;0;  42.00;0,51;0,79;1,21;0,72;0,37;-0,81
10/01/2024 13:30;0;0;0;0;  42.00;0,51;0,78;1,22;0,72;0,29;-0,81
10/01/2024 14:00;0;0;0;0;  42.00;0,51;0,78;1,21;0,73;0,22;-0,81
10/01/2024 14:30;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,18;-0,81
10/01/2024 15:00;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,12;-0,81
10/01/2024 15:30;0;0;0;0;  42.00;0,51;0,78;1,21;0,72;0,11;-0,8
10/01/2024 16:00;0;0;0;0;  42.00;0,51;0,78;1,22;0,73;0,06;-0,8
10/01/2024 16:30;0;0;0;0;  42.00;0,51;0,78;1,22;0,74;0,06;-0,8
10/01/2024 17:00;0;0;0;0;  42.00;0,51;0,78;1,22;0,72;0,06;-0,8
10/01/2024 17:30;0,2;0;0;0;  42.00;0,51;0,78;1,25;0,73;0,06;-0,8
10/01/2024 18:00;0;0;0,2;0;  42.00;0,51;0,78;1,26;0,72;0,06;-0,8
10/01/2024 18:30;0;0;0;0;  42.00;0,51;0,78;1,25;0,73;0,06;-0,81
10/01/2024 19:00;0;0;0;0;  42.00;0,51;0,79;1,26;0,72;0,07;-0,81
10/01/2024 19:30;0,2;0;0;0;  42.00;0,51;0,78;1,24;0,71;0,12;-0,81
10/01/2024 20:00;0;0;0,2;0;  42.00;0,51;0,77;1,27;0,71;0,16;-0,81
10/01/2024 20:30;0;0;0;0,2;  42.00;0,51;0,78;1,24;0,73;0,22;-0,81
10/01/2024 21:00;0;0;0;0;  42.00;0,51;0,78;1,24;0,71;0,25;-0,81
10/01/2024 21:30;0,2;0;0,2;0;  42.00;0,51;0,77;1,23;0,74;0,31;-0,8
10/01/2024 22:00;0;0;0;0;  42.00;0,51;0,78;1,26;0,74;0,35;-0,81
10/01/2024 22:30;0;0;0;0;  42.00;0,51;0,78;1,24;0,75;0,42;-0,81
10/01/2024 23:00;0,2;0;0,2;0;  42.00;0,51;0,78;1,26;0,75;0,42;-0,81
10/01/2024 23:30;0;0;0,2;0;  42.00;0,51;0,77;1,24;0,72;0,47;-0,8
11/01/2024 00:00;0,2;0;0,2;0,2;  42.00;0,51;0,78;1,24;0,73;0,48;-0,81
11/01/2024 00:30;0;0;0;0,2;  42.00;0,51;0,78;1,24;0,74;0,51;-0,81
11/01/2024 01:00;0;0;0;0;  42.00;0,51;0,78;1,24;0,75;0,5;-0,8
11/01/2024 01:30;0;0;0,2;0,2;  42.00;0,51;0,78;1,26;0,73;0,53;-0,81
11/01/2024 02:00;0;0;0;0;  42.00;0,51;0,78;1,24;0,74;0,53;-0,8
11/01/2024 02:30;0;0;0;0;  43.00;0,51;0,78;1,25;0,74;0,53;-0,81
11/01/2024 03:00;0;0;0,2;0;  43.00;0,51;0,78;1,27;0,73;0,55;-0,81
11/01/2024 03:30;0;0;0;0,2;  43.00;0,51;0,77;1,22;0,73;0,53;-0,81
11/01/2024 04:00;0,2;0;0;0;  43.00;0,51;0,77;1,26;0,75;0,55;-0,81
11/01/2024 04:30;0;0;0;0;  43.00;0,51;0,77;1,23;0,73;0,56;-0,8
11/01/2024 05:00;0;0;0;0;  43.00;0,51;0,78;1,24;0,72;0,6;-0,8
11/01/2024 05:30;0;0;0;0;  43.00;0,51;0,78;1,21;0,73;0,58;-0,81
11/01/2024 06:00;0;0;0,2;0;  43.00;0,51;0,78;1,25;0,73;0,57;-0,81
11/01/2024 06:30;0;0;0;0;  43.00;0,51;0,77;1,25;0,72;0,61;-0,81
11/01/2024 07:00;0,2;0;0;0;  43.00;0,51;0,77;1,26;0,72;0,67;-0,8
11/01/2024 07:30;0;0;0;0;  43.00;0,51;0,78;1,23;0,73;0,65;-0,8
11/01/2024 08:00;0,2;0;0;0;  43.00;0,51;0,78;1,23;0,73;0,65;-0,8
11/01/2024 08:30;0;0;0;0;  43.00;0,51;0,78;1,23;0,72;0,67;-0,8
11/01/2024 09:00;0;0;0,2;0;  43.00;0,51;0,78;1,24;0,73;0,67;-0,8
11/01/2024 09:30;0;0;0;0;  43.00;0,51;0,77;1,24;0,75;0,68;-0,81
11/01/2024 10:00;0;0;0;0;  43.00;0,51;0,77;1,22;0,73;0,67;-0,81
11/01/2024 10:30;0;0;0;0;  43.00;0,51;0,78;1,23;0,72;0,62;-0,81
11/01/2024 11:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,61;-0,81
11/01/2024 11:30;0,2;0;0;0;  43.00;0,51;0,77;1,23;0,74;0,57;-0,81
11/01/2024 12:00;0;0;0;0;  43.00;0,51;0,78;1,23;0,73;0,5;-0,81
11/01/2024 12:30;0;0;0;0;  43.00;0,51;0,78;1,23;0,73;0,48;-0,82
11/01/2024 13:00;0;0;0;0;  43.00;0,51;0,77;1,23;0,72;0,4;-0,82
11/01/2024 13:30;0;0;0;0;  43.00;0,51;0,78;1,23;0,75;0,3;-0,82
11/01/2024 14:00;0;0;0;0;  43.00;0,51;0,78;1,23;0,74;0,26;-0,82
11/01/2024 14:30;0;0;0;0;  43.00;0,51;0,79;1,24;0,73;0,21;-0,82
11/01/2024 15:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,73;0,12;-0,82
11/01/2024 15:30;0;0;0;0;  43.00;0,51;0,78;1,24;0,73;0,1;-0,81
11/01/2024 16:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,72;0,06;-0,82
11/01/2024 16:30;0;0;0;0;  43.00;0,51;0,78;1,24;0,73;0,06;-0,82
11/01/2024 17:00;0;0;0;0;  43.00;0,51;0,78;1,22;0,71;0,06;-0,82
11/01/2024 17:30;0;0;0;0;  43.00;0,51;0,77;1,21;0,72;0,06;-0,81
11/01/2024 18:00;0;0;0;0;  43.00;0,51;0,77;1,24;0,74;0,06;-0,81
11/01/2024 18:30;0;0;0;0;  43.00;0,5;0,78;1,23;0,71;0,06;-0,81
11/01/2024 19:00;0;0;0;0;  43.00;0,51;0,77;1,25;0,73;0,06;-0,81
11/01/2024 19:30;0;0;0;0;  43.00;0,51;0,78;1,24;0,72;0,09;-0,81
11/01/2024 20:00;0;0;0;0;  43.00;0,51;0,78;1,27;0,76;0,12;-0,81
11/01/2024 20:30;0;0;0;0;  42.00;0,51;0,78;1,25;0,73;0,14;-0,81
11/01/2024 21:00;0;0;0;0;  42.00;0,51;0,78;1,24;0,74;0,26;-0,81
11/01/2024 21:30;0;0;0;0;  42.00;0,51;0,77;1,23;0,71;0,32;-0,82
11/01/2024 22:00;0;0;0;0;  42.00;0,51;0,77;1,25;0,72;0,41;-0,82
11/01/2024 22:30;0;0;0;0;  42.00;0,51;0,77;1,22;0,75;0,38;-0,82
11/01/2024 23:00;0;0;0;0;  42.00;0,5;0,78;1,25;0,72;0,41;-0,82
11/01/2024 23:30;0;0;0;0;  42.00;0,5;0,78;1,23;0,74;0,48;-0,81
12/01/2024 00:00;0;0;0;0;  42.00;0,51;0,77;1,26;0,72;0,55;-0,81
12/01/2024 00:30;0;0;0;0;  42.00;0,5;0,77;1,29;0,73;0,5;-0,81
12/01/2024 01:00;0;0;0;0;  42.00;0,5;0,76;1,27;0,75;0,53;-0,8
12/01/2024 01:30;0;0;0;0;  42.00;0,51;0,76;1,26;0,7;0,58;-0,81
12/01/2024 02:00;0;0;0;0;  42.00;0,5;0,78;1,3;0,72;0,55;-0,81
12/01/2024 02:30;0;0;0;0;  42.00;0,51;0,77;1,26;0,7;0,52;-0,8
12/01/2024 03:00;0;0;0;0;  42.00;0,5;0,76;1,26;0,73;0,53;-0,8
12/01/2024 03:30;0;0;0;0;  42.00;0,51;0,76;1,29;0,75;0,51;-0,8
12/01/2024 04:00;0;0;0;0;  42.00;0,51;0,77;1,24;0,7;0,53;-0,81
12/01/2024 04:30;0;0;0;0;  42.00;0,51;0,79;1,24;0,72;0,49;-0,81
12/01/2024 05:00;0;0;0;0;  42.00;0,5;0,77;1,26;0,71;0,46;-0,79
12/01/2024 05:30;0;0;0;0;  42.00;0,5;0,77;1,25;0,75;0,52;-0,8
12/01/2024 06:00;0;0;0;0;  42.00;0,5;0,77;1,26;0,73;0,47;-0,79
12/01/2024 06:30;0;0;0;0;  42.00;0,5;0,78;1,26;0,73;0,5;-0,8
12/01/2024 07:00;0;0;0;0;  42.00;0,5;0,77;1,26;0,74;0,5;-0,8
12/01/2024 07:30;0;0;0;0;  42.00;0,5;0,77;1,23;0,74;0,51;-0,81
12/01/2024 08:00;0;0;0;0;  42.00;0,5;0,77;1,23;0,73;0,55;-0,81
12/01/2024 08:30;0;0;0;0;  42.00;0,51;0,77;1,24;0,75;0,53;-0,81
12/01/2024 09:00;0;0;0;0;  42.00;0,5;0,78;1,22;0,74;0,61;-0,82
12/01/2024 09:30;0;0;0;0;  42.00;0,5;0,77;1,21;0,73;0,59;-0,78
12/01/2024 10:00;0;0;0;0;  42.00;0,5;0,77;1,21;0,74;0,59;-0,79
12/01/2024 10:30;0;0;0;0;  42.00;0,5;0,77;1,22;0,72;0,58;-0,8
12/01/2024 11:00;0;0;0;0;  42.00;0,5;0,77;1,21;0,74;0,58;-0,84
